"HolderAddress","Balance","PendingBalanceUpdate"
"0xbe5777ecdfafb77556b2bc13a78db37625d0336f","323226.566592413","No"
"0xbe71f9b66afbcc223e8a4418e35ad0268e0ad6c4","3459.24134751166","No"
"0xbea03321d9084b980f07cad9f8a3a90fba267d7c","25836.8915286349","No"
"0xbeb98f09e9012bd2bc37f93baae7c2dffc56c6e8","55969.3","No"
"0xbf2e23c09e2b627a69846f9138103311d0c9868a","5000","No"
"0xbf2fed76a7710f9e4e48d66b2a279ae7c609445e","79195.8203087634","No"
"0xbf73c5d331dec862493befcedd7bb6493e19d9a2","59983.9964863354","No"
"0xbfbba1515bb284cf4cccd91ea6a4b1c3b35ad821","4321.0144951773","No"
"0xc007d82096a2453ba04af02a19e031adabfad626","7333.71825832875","No"
"0xc03bedeee29d3511aeebadeea0f8cb96ede92b87","23537.0152316115","No"
"0xc0972908a7f4f35a1674caaef28c5040549594f7","230000","No"
"0xc0c74bd1e886244eb36032274e399a1ddba62904","36226.42","No"
"0xc0d1053bffbf73ed50f840a9a8d9cec9bce5fcfc","77333.6199364282","No"
"0xc13ca46a9c895b6afd8a44a1a8238a242dbd176d","41375.5605581782","No"
"0xc149c7b7022c0af27e84cf76b35c6547d512f4ab","11818.733","No"
"0xc160c66458690499b28990cf4ee902fbdfd0ff09","23599.291","No"
"0xc1b1c1e833bfdaab0de39aefbf516f99fb34eac2","1428636.69","No"
"0xc20f93173e270ecf5f05c72596b4b7bfc020788c","75178.8650953003","No"
"0xc2c13ac75e591f1ca55ef4eb6c771ac5a8b8ed27","26634.2343477418","No"
"0xc2d5d871632fe18b26ac9245efb4a7d61b271225","5044.319","No"
"0xc321c4ea67a6b9760230292177fc4ca35d426b36","41033.8192085512","No"
"0xc35a09f4ee109a4d341c8486394e6bb031b09a45","1349710.642","No"
"0xc419f599659e6e600b7c1beef54b07ba290813b8","15787.9817109377","No"
"0xc45aaca1ba883b5459f242a3290acc2586a4bbe8","7997.67052192386","No"
"0xc4b10c5cf51752533b1fa609cf0682cab4ef75cf","57218.5313959764","No"
"0xc5186239113133677ea2cb4b36b079f01c8ae281","66418.4052501427","No"
"0xc5eda2f305574114bcb4bc603ebd489fc88a939b","22500","No"
"0xc708bcd450fdecc898736a61936130a065af8ed5","8723.91098128609","No"
"0xc70d758bbc91988a678b187c30dd4869277efbac","1717.1413949912","No"
"0xc79156c36abec72e66392cab2b3897edc9f1b487","11121.7111524926","No"
"0xc79748fd4a362d9adce5be31404662928f943769","16686.6979433043","No"
"0xc80c0c80f815db5392a6f5a0034a4e3f0fe29f99","2485.69461870839","No"
"0xc86cea81d3c320086ce20efdec2e65d039136451","41173.8973682215","No"
"0xc8ad3f61475c6b112bfbf492eaebbbe8399e38cf","1000","No"
"0xc8d580c86bbc3a2dd4e6898bb4ff428a2c70f2d2","3585368.35","No"
"0xca11d10ceb098f597a0cab28117fc3465991a63c","4185.96258266331","No"
"0xca386a9a28bca3fcdf19a1e0f9152ff4938a7b84","259555.34698306","No"
"0xcac5ace51139e728b92743da079258f49a10ffa3","47752.4635084376","No"
"0xcb11bd53ce375374c35e07e20d26951b94cdc72f","70443","No"
"0xcb30c79d546801a423d6497be2ad4f50f8bf1d81","20672.0784115576","No"
"0xcb3451a1b601270bc86696f4bd242ab778370f5a","625750","No"
"0xcb3772ba87f46703f40103dfffeaab592a963e92","60000.548","No"
"0xcb45062b981ef302b7845a74b49bfba95c548294","3547.90730026293","No"
"0xcb8f20d4341b4054d02e6b40f905c7efecd28aa4","7711.02863753738","No"
"0xcba3a81213fec825a8168fcb9aa59436227fd36d","2026.127","No"
"0xcbb821fe5488b957c9a327b294932e5a64e3fbd0","0.716861228800298","No"
"0xcbca6443a9d549d739314fbdb341afec1863fe7b","10000","No"
"0xcc0308646c2a697f3f20fcdd4109e60ff555a424","0.123140771611578","No"
"0xcc360d068549960394baa649fb5cc114ed273a03","17989.0037705131","No"
"0xcc5c09b9a20cb57485288f74809ef16b3b29e2da","14979.2369010922","No"
"0xcc6fb5c8cebf4fe016efde7606f7a78fc3dbfe69","500230","No"
"0xcca6e9625c77b846afad1d06492d81e0818c4aef","100","No"
"0xccd3134eddc6bce058c452d24a4011cd8c094ca9","14103.9613922212","No"
"0xccdaecf96a2d5162ea47827fe44c2849eadaa3df","6188.01809074976","No"
"0xcce8d59affdd93be338fc77fa0a298c2cb65da59","557037.5823701","No"
"0xcd247f9ff4541457ae4cd30077a734f3ff360f55","5283.9551992799","No"
"0xcd464ef9bc58b581a36902736cfd9db366ef9ca6","2.05701115E-10","No"
"0xcd6158529bf08b596e145daef4f5cddb668215d7","10542.564187267","No"
"0xcd63f617a25acb235671a574d665c14b929b3b0c","48937.213","No"
"0xce08958266f58b638527b224d8b7141a3ff9c77e","25717.6893178606","No"
"0xce0a90893d41f4e7a634af6f115ff9c4ad24550a","99046.883","No"
"0xce7327549fe423dd905afa27ce04d88c0f9a34da","3722.86617110523","No"
"0xce9f38341e5034661d8ad1ccf87c059707998b08","1300750.53190601","No"
"0xcea46c32a2c8b4612ab53dee4e66d71a2da86171","1000","No"
"0xcf3132118216396c0e1e887e27b5e5a7ae924e03","9729.99884314139","No"
"0xcf41cd6c06bb1e78e6d0dec4c696b9a483d41561","60000.0004403447","No"
"0xcfec6f9fa7aa099adabb0bcfb5e4c701795bf5e2","1500","No"
"0xd03d79f0f72442479bbdefccda3e04b6be047e13","10000.900028273","No"
"0xd0570ba7327f901bb9a7714b14321f38650fdf45","45140.2103418784","No"
"0xd0f43d1e12fa9cd6150df6908e042b8a46256a33","4058.71594711507","No"
"0xd119f9826dbc8833dd3ced52ea7ee506eb3cd250","5384.04125346481","No"
"0xd137e26d06157bf1f6c9a21521ff7f9386c27597","155579.338526197","No"
"0xd1abdf20196951fc2d2e74560418c240f82770e8","48107.8068146478","No"
"0xd1b006774620f3901010ddefcc8b32ae3384c791","29129.6369371371","No"
"0xd1fe8d9a03f2d77c32ee6c03ce56d8b713862555","400551.51649566","No"
"0xd22fcfacc9c8d16d5842028e6a37da42b6cba133","27164.428363032","No"
"0xd242c36e141db9329c686691fbabaaef68d3c506","294915.265","No"
"0xd28e796a19e04fb7caa5a83e536a5fc462df7893","2720.06856281421","No"
"0xd298ee56c81782005321e34a65394cf5785a4f9a","300528.845497624","No"
"0xd2d3ceac9dc87c710c5cbbe64e68e72d055a4215","1000","No"
"0xd3092810bfc5cc9393068840450c1dbcd42038ae","10165.5380536842","No"
"0xd369571683ee67d766a6f52f6a1de3de73520bd0","7832.44206584414","No"
"0xd3f93198820a323e898cf764d466dfebd851f2f6","44676","No"
"0xd420208af83aa561fff2974714c4456e43ef1282","4225","No"
"0xd532cd2db04b01926979632fc373da4c4a09525b","17014.0524255319","No"
"0xd550ac5225eddc5ae90730bc2ef7d334cd9bd4b4","4512.45073715784","No"
"0xd5789f2c445334388ddfced4ab2fb9bda936677b","1500","No"
"0xd58cd1600e559f26b12d0f7ac1913c015b4c73d8","543042.10121925","No"
"0xd5fdae1d1fc3753ff7ec02d0aa0bc5afde699ce2","20200.258","No"
"0xd60391f4a658183bc53dd115c4b6abf1b6cbb4e7","15750","No"
"0xd60716c461e94e37ee2727da7156c785a5876392","31951.6329076828","No"
"0xd6217860307386428315cfe57449a0bcad5383cd","36725.9243038202","No"
"0xd66768ef27035d9cab9ef7be8939ec61eb81129f","1111","No"
"0xd6c8b3999e114c1a801ac62021e42c5ca30edcfa","45451.4261797946","No"
"0xd743214129aa7e01b74a3d94a79aeaede82ae601","2001951.353","No"
"0xd743c685e5f426423f537ce478240038b990cc23","23561","No"
"0xd762415769d3469ff400fe98ed027b6fc41c3916","100000","No"
"0xd793fa5a4782f244121a60c1f3b946a72dae1b36","3531.18078442662","No"
"0xd7a845ad2620d01a49f1bdab6dc3f8b03d7eabf5","14706.462","No"
"0xd7ffc5d496cb0c819db5c68f310bcc8915f68c9a","2390.2944553955","No"
"0xd82ca7d209d099b2ed8fca7efb15d7d8a1542597","2162.07214655904","No"
"0xd83f3cf22b608d29d5738cf249f5ab5fab4d6845","16372.936","No"
"0xd84049cc831582236d8b2184c25b1ceea51d06fa","2349467.739","No"
"0xd8982b62852d40716618ff3c734616befd294150","30857.0523882991","No"
"0xd8cf547b2cb2299617c25dd253adab2f68fc0ab3","85785.880062263","No"
"0xd995f2deb70f894d0fff5aa76dadfa837aa621ea","294570","No"
"0xda0aa8ef337d141d0739b965b3eddda252972226","31132.526877125","No"
"0xda13d4e40d9c976c8a11016a8324e4a2258877e3","17339.5355279985","No"
"0xda1b7458ca65f16997f2e6be5ae5d448c5471588","3465.908","No"
"0xda42b928d2bcd5e80e02b48701cb5b87e8f19ae9","1853.64","No"
"0xdacb6d4c7c827ffb99342f0352f84281e6c82108","0.612963246106635","No"
"0xdad2b83bf1904782d9175bee743395e676feb690","1000","No"
"0xdb43e78e19a2961a54a9296f6cf8f94846f36068","99613.6997157487","No"
"0xdbb210242ef359bb11989caff86688a743b98803","10285.957009192","No"
"0xdbb7b17ef3389b0bc1f36bd052c97862b78fb03e","15025.1234857297","No"
"0xdbcfd45a6c6476be3713003b5d4912e0273abcb9","2092.50134472858","No"
"0xdbf5f35f68fcfa65ee76643ceca2a5ae409b8689","2311.11526514483","No"
"0xdcf753715a75407d3931a131ef7948f65c051dd7","17538.1320431612","No"
"0xdd3b8f360732b3346542e130476337301955554b","5120.242","No"
"0xdd54952476b0fd9207e3073cab06084ebb17b1a2","30991.4449652298","No"
"0xddcb9a50d13dae5f4490bf74caa58ae3307119ac","300000","No"
"0xddd96d84e9f9fee0b0bdce3705a4044d92832b94","2","No"
"0xddee45a2ecae02e4a0bb53fc00afa3e4118c8f4c","1932.002","No"
"0xde62acbccfcba0fc39aab961920fc0aa692adda5","9242.28531380111","No"
"0xde6deacb5fae8a94204498efeaaa564f9dfc938e","5000","No"
"0xde98e037017f9d2e63f933611f9987cf005e6bc8","20912.274","No"
"0xdebdcb2e8683861e8f26e36a0fd32a8141524c47","779000","No"
"0xdef8385f977d817f85db6f666f661c509bbd1c6f","0.363785328283509","No"
"0xdf85155343fda3d2f7ed769e73463ca5c9bdc057","3500000","No"
"0xdfc38c6f9a9c8d7a29ba2b6c61acd5512395682b","128084.795","No"
"0xdfd9df5865192f4dceeee205fbfcc4fbc83bf0c0","39792.799","No"
"0xdff039a95df91130940159c6bcd03361759e82f5","400000","No"
"0xdff41a727313ad8ddb0e5b1786bceace5604953d","15270.706827009","No"
"0xe02c6c870949a12f74541a225704494920b4c4d7","40603.1386799289","No"
"0xe0344cc1445058c7d1d1daf81bb94c5164c6e705","303943.488","No"
"0xe0e2c4c95149eb6a84b3426c8676f7cf7fa37a35","230300","No"
"0xe1204d5acfae48112e41229edd745278433c2b96","1625","No"
"0xe129a2019e212e6ab6786c0dfc484e0cc3e59b5d","2913.42090303771","No"
"0xe133be2ba26f8124af9e61d040a589bf357c9366","1284.46815617032","No"
"0xe1441c61bfa1f10d9ce1dc453b1ec7d57516d349","15878.5194631731","No"
"0xe14f5e268e4eee077fa89d00263b89ffd2f2eda2","3336.45545718052","No"
"0xe1e67383ccda6a0e948c1e40dd31b6b32a4b126c","18789.3971949647","No"
"0xe1f71f261266eedde51b846b1ec1cd648e611eac","25413.2483269573","No"
"0xe220193ae9513c71481261a5720a6761c1f8bd22","5474.09612742742","No"
"0xe25b7a42a6c75c05bcff9fdfdf2a7b97a0338ec1","302268.664","No"
"0xe267d02ce77af8607b7b4ff43aa70653a45a91f2","18037.669","No"
"0xe39b464266185290249346e04646ed83b6cf109d","4645.37975812303","No"
"0xe3b8ccfa6fe0874b5577591f69ce835694103fc0","10232.0570584141","No"
"0xe40b27d01c15928e4c70c565c612122b15999e85","26916.5153350705","No"
"0xe4c60cec2bae3cb69baf74a632ba61ff826011ae","6326.892","No"
"0xe4cf791a7a42a5b9bf8edc5a8c98fe8733af2dea","855.855","No"
"0xe5140da7378664caf9ff8e58d45f2b13baca6db2","33653.936","No"
"0xe5a1209430d9486c6312c2d998e1bbd972f677af","23738.6304603253","No"
"0xe632a1c4858563e0e1a2a5990750ad8da900cf27","196524.2167377","No"
"0xe688ff1af449bf456df25969910843faff67c717","49076.34","No"
"0xe69669ab1e16588aae047d7540778935c69abb43","25106.16","No"
"0xe69efb645616cc108c9586e4a895daac4f700885","8748.09171262491","No"
"0xe6c08004dd3f30e937dde3da62cc5db19670b63d","5999.91667195471","No"
"0xe6c67fb2661f0ac632caf72845c6a803dfaf8ce2","39795.992648311","No"
"0xe6d708037ce28ebc17faf6d9a79ca0a6f1ed1b2a","6554.05448645371","No"
"0xe714fbce6d2b983895b07368cf289801bed3a36b","350630","No"
"0xe739fd83eb9962f040938c0bb1d0b78ef71b1304","20989.8621669393","No"
"0xe75d8f44fea7e19cb578b4bb2f6b073896a763b4","22037.8422181862","No"
"0xe78c1459404c15fad0c24c1176d8813942e7f2ed","3406.76536119346","No"
"0xe7a463e2c1661700b0d303c3f7784e39dd9bb23c","12331.4766885757","No"
"0xe7ae04fa0b134a2f863c5475c2776102ab9ef476","32959.9686423155","No"
"0xe7b8f9d932022eec493590fb1cdf384afd9dab51","13859.1401319026","No"
"0xe83d83b2aa553fde79a740507cc86c810ae8699c","6648.26668909623","No"
"0xe863b69a725c603f0062c0c9c704b4fb691e0823","14709.6792024172","No"
"0xe86ed470cb7e4117a4da46ebd0fb64a4525f1c84","11927.6358635616","No"
"0xe8859aa8e2ad8708cc92b6d429eeab990262d8b7","1000","No"
"0xe8d8f49ac891f12b827063412b2e82f79f68f78c","73400.7751623689","No"
"0xe901d25b225bdaecf5aeacb80ec135c55e7b16ae","11375.3219566019","No"
"0xe98810c045b720d0e6b56c378e51235de41f36e1","10000","No"
"0xe9dde5ddc326d38de89d1bd70424b3ebf59a5db8","7500","No"
"0xea139cf59e7b3362f92279c9c1e5a92342dfbffa","1269851.41673121","No"
"0xea246f820fa624b0658a2010631f7b27653c50e4","81689","No"
"0xea74e048ccecd7ade98491fe9683a686bee73aec","13570.4196717363","No"
"0xeaac15adceab15f338f0c3697a269928cef2a4b7","6426.67782129575","No"
"0xeab3349b0dc02d76dabbcb61144a7c4331b16765","1640","No"
"0xeaf2bd5e268fe9c34cbc028baf8c3d3b89b8db76","152859","No"
"0xeafdaae9156549b9112eec8ed2d2906d121f70fa","3747.198","No"
"0xeb1e1c73da0be950c4c7b8941df19ad5226a2bc3","11845.9471312842","No"
"0xeb5f30a15f8b24021450b8db1a62dbb4676113f5","2000","No"
"0xeb751c9d44cf3aad37bef22beed736631df8853e","29754.3321992403","No"
"0xebbade41eb8651675554c20060d7ad1166030929","4000","No"
"0xebe09b68af4c5b4793d83ca7320bd5fa74cec749","100000.612232704","No"
"0xebff6728443041b522c2b35fd456b0c4ffef67dc","85000","No"
"0xec5f1a1d7ea81e5f08b7ae00e6f56f161f6ab869","20000.071","No"
"0xec6c4afc6f70d2b0737a2bf87cff36d583afb39d","0.007","No"
"0xec79575717a446608c7395ba7140083d03cdee5c","1000.66457327159","No"
"0xece23a65d172653541c5c7d40d59fcf07236ebf2","2945.415","No"
"0xed1a48ced6b39b3ecd82ea42c4a28fbaa0341c6c","95836.16","No"
"0xed25b12116062500098f361597d72f3bb27cca61","14000","No"
"0xeddf15fd842ae0eadc797be05d073a2d9dc60e9b","2263.04832713755","No"
"0xee23b19e3fecbd22508042bdd1a533b9cff012d0","5000","No"
"0xee293e5123146994edd5a4e39090a15ceda64d90","19303.7257191545","No"
"0xee2dd2edfc8a9027f11f59d1e6a0ad142605edfa","2363.936","No"
"0xee84767bf0089b1b86b6221cf90420af4af8e2b0","35745.6737770629","No"
"0xee947d64256223cdce75dcdb45e171086aed65a3","5","No"
"0xeed7541d628b977b204f36b3366d5cb089bfdc36","37881.285","No"
"0xef6ba13959c565fccd868e17d82d945a487b5530","8","No"
"0xefd0199657b444856e3259ed8e3c39ee43cf51dc","57932.5466871969","No"
"0xefd8dffbfcd1bec517b727351f4c0f49c4e1cc4e","1","No"
"0xefef59c9e68b8b498a9480ce4dc91dee4e7967dd","2395.67918148732","No"
"0xf03043168af94aba6ab048602925b8a6fe20d656","12860.9","No"
"0xf05934bdc3adfe2c990a52f994bd1f10dfa3be2e","158626.35058384","No"
"0xf0c3758515756df76364e65efb61654ac4950062","996.569823508962","No"
"0xf132937cff0f7c6aa080ad0d14c53b1a0dcf150c","18111.5209856421","No"
"0xf14645d19e1f68ea934333cb6323e6db453d8c15","18421.605","No"
"0xf199c0b4643d8ffc0f34e237b7b49cd7888ab3ba","11535","No"
"0xf19d85215dd2968bc4540583a2ec99786a1ec648","2000","No"
"0xf1b6ee8bc3bc97628393425779d0bd87bd0e3959","1648000","No"
"0xf1c6863fb7f40d95bb7f7de22086ca10ef25ae5e","9834.669","No"
"0xf1eda01a485e72d809a8803f980465cf6b58d143","25296.765368225","No"
"0xf1f35c1b0a3b8534f028171e267236476bc7df97","36925.6068610067","No"
"0xf1f5b151c967a67ef2f04103fd7c20b508c3b8b2","9944.62183715699","No"
"0xf20c9b765c48a7481af40319779aeecef9ee456f","1885","No"
"0xf2d7209c611f688396b0f2b73eded02422ae99b0","3638.809","No"
"0xf2daf67eacaf10784001ccd9cb26587ff820f243","30938.598","No"
"0xf373b4a25fc2ccf1a54d7ce6b8326d5d15d99080","1","No"
"0xf3fd4a6b4a31780bef9d401c1eeddcce3cde3801","14359.6441758573","No"
"0xf45bc3747059212312e2bed6bede2ea8d97a56c8","8826","No"
"0xf45ff21fd96e6fbe8699f8780e83dab4d1660c5b","0.603950303024709","No"
"0xf47e38e8824af6592ea5ebffa3e3068c9ac849ef","4439.5765515325","No"
"0xf4a5a556bd63c0877345eed77c73c2791d0ecac9","5000303.8863653","No"
"0xf4cc7914bf1a8a904e25068239db12245c740dd0","45333.8075666084","No"
"0xf4daeace38a13690d6544e3cc89908b092691833","26506.1049683563","No"
"0xf5d57b5e15f52188559860f433ba6d70856ee74d","92388.961","No"
"0xf5f07cd696ae72fab810a5e52afa0b83b2358485","2868.07485664132","No"
"0xf6210eb2227060d873bea260298e6f2cf10a8316","1034.93010634031","No"
"0xf63eb42f4797879ce835249948c163cf8c570e18","37655.476","No"
"0xf6b5d14f8ed73e692361508c77d53b287ef5bf9e","105.320238783807","No"
"0xf6fec7043e07aac17984f7451438433b51ffb96c","20880.42","No"
"0xf7040f80995d99398c400beb9ca41caaab8e32be","7441","No"
"0xf71afe21cd32959113fc47ae2ef886b43a9413d5","14801148.564","No"
"0xf720514a60507314b42caf2adff7317cbfda5e93","21773.827053866","No"
"0xf778405fc2a294c17f5985d464803e30a42bf96f","16454.8896045289","No"
"0xf7bf7ee7a274ac7e0325f2ed574c8a565375ac5f","21633.0131556446","No"
"0xf7d9ae859605499cd1340a9735487304efcb299f","40947.5611814692","No"
"0xf84750ae307d6692daf2c9819dc8b2016f2889a3","6158.32177969185","No"
"0xf857e3b0bac9f03f52844f7d7b02d64df224dfcd","1191.40966910064","No"
"0xf89e8e1de29b84fc4242641050dd8d8494ccd635","1928.2752168111","No"
"0xf8aa5a340a21b5e9d428b43bdbd81e646a89e9c2","3517.85028603291","No"
"0xf8e90bbb01f34e6cb0ed4644a9affe4087ed834f","10000","No"
"0xf9456e9842bccc6dc0d3b2dde5500024484cd4d3","20937","No"
"0xf9799a81627a3ce102a6aaad7cf1c34c2c1e96b8","32371","No"
"0xf9f4b5092482518644966d7fd0ca82012e32ee8d","50011.037700173","No"
"0xfa352664c596a47913f00c9166216408d28a4ac1","200254","No"
"0xfb16b2e268df7054e21fa43497269196035c9421","38395.3634694029","No"
"0xfb1ce46075409bd826f021db3bf071d3e1dd3840","54386.585","No"
"0xfb49bb129eff637c7ff620953397c185f55d78ab","73004.774606267","No"
"0xfbdb338616788341c9c979dc9f02e284bc17e2e0","2366.05337703354","No"
"0xfc4cd6d7d7296f11a38f147982d15341ef94ab56","3310.96573885","No"
"0xfc8b8ebe2d996afb163773d00636cd68702d2e0c","70000","No"
"0xfc91cd2edc8615128bfaa48d2d56974fa8ccfa38","2500","No"
"0xfd15b2cb586ce08bfb11a92cc166ffcef656e117","40615.476","No"
"0xfd20034b774779c2d3656590d3566db542c725de","1000000","No"
"0xfd845563d38de1f9f4e6b632ca28e64a4a676c57","7490.16742807095","No"
"0xfd90859635b255b88edfd01b170765867625b0c1","179529.62","No"
"0xfde05daac511c4034d7dcee333b44943914fd101","12327.5817509013","No"
"0xfecd16177770137f7885141c4d95e07533999d8d","1817.90710754518","No"
"0xfeedfe9c2acb949ef80b0fa714e282d66bd2f955","1111","No"
"0xff53a5cc286d8e3c1ada985f7d77f1888f829b70","53332","No"
"0xffd1d062f50327956b3dd63dad25f30c67dcd703","0.000477627698741918","No"
"0xffd739b4f78ddc7fc3dc6e1120b23f1834acc570","30750.0560642569","No"
